Latitude (decimal degrees):	51.503
Longitude (decimal degrees):	10.781
Elevation (m):	188
Radiation database:	PVGIS-SARAH3


Slope: 36 deg. (optimum)
Azimuth: -1 deg. (optimum)
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20231024:2210,0.0,0.0,0.0,0.0,9.36,2.48,0.0
20231024:2310,0.0,0.0,0.0,0.0,8.46,2.41,0.0
20231025:0010,0.0,0.0,0.0,0.0,7.7,2.21,0.0
20231025:0110,0.0,0.0,0.0,0.0,7.05,2.0,0.0
20231025:0210,0.0,0.0,0.0,0.0,6.29,2.0,0.0
20231025:0310,0.0,0.0,0.0,0.0,5.72,1.93,0.0
20231025:0410,0.0,0.0,0.0,0.0,5.12,1.66,0.0
20231025:0510,0.0,0.0,0.0,0.0,5.0,1.38,0.0
20231025:0610,0.0,0.0,0.0,0.0,5.13,1.31,0.0
20231025:0710,112.36,82.21,2.0,9.49,6.19,1.03,0.0
20231025:0810,262.81,145.19,4.27,16.64,8.29,2.14,0.0
20231025:0910,50.04,165.12,3.72,22.17,9.12,1.93,0.0
20231025:1010,0.0,111.21,2.34,25.56,10.26,2.14,0.0
20231025:1110,0.0,96.74,2.04,26.42,11.33,2.9,0.0
20231025:1210,341.54,214.88,6.46,24.66,11.88,3.1,0.0
20231025:1310,495.07,135.72,6.19,20.47,12.28,3.24,0.0
20231025:1410,0.0,55.15,1.16,14.32,12.37,3.52,0.0
20231025:1510,0.0,6.33,0.13,6.72,11.74,2.9,0.0
20231025:1610,0.0,0.0,0.0,0.0,10.89,3.24,0.0
20231025:1710,0.0,0.0,0.0,0.0,10.37,3.72,0.0
20231025:1810,0.0,0.0,0.0,0.0,10.25,3.86,0.0
20231025:1910,0.0,0.0,0.0,0.0,10.14,3.45,0.0
20231025:2010,0.0,0.0,0.0,0.0,10.09,2.76,0.0
20231025:2110,0.0,0.0,0.0,0.0,10.01,1.86,0.0
20231025:2210,0.0,0.0,0.0,0.0,9.88,0.97,0.0
20231025:2310,0.0,0.0,0.0,0.0,9.87,0.55,0.0
20231026:0010,0.0,0.0,0.0,0.0,10.09,1.52,0.0
20231026:0110,0.0,0.0,0.0,0.0,10.4,2.34,0.0
20231026:0210,0.0,0.0,0.0,0.0,10.47,2.97,0.0
20231026:0310,0.0,0.0,0.0,0.0,10.47,3.31,0.0
20231026:0410,0.0,0.0,0.0,0.0,10.27,3.45,0.0
20231026:0510,0.0,0.0,0.0,0.0,10.06,3.52,0.0
20231026:0610,0.0,0.0,0.0,0.0,9.9,3.17,0.0
20231026:0710,0.0,33.45,0.71,9.21,9.8,4.07,0.0
20231026:0810,11.49,97.95,2.12,16.34,9.78,3.79,0.0
20231026:0910,0.0,48.82,1.03,21.85,9.99,3.93,0.0
20231026:1010,0.0,72.33,1.52,25.22,10.08,4.34,0.0
20231026:1110,0.0,103.07,2.17,26.08,10.28,4.69,0.0
20231026:1210,0.0,40.69,0.86,24.31,10.56,4.28,0.0
20231026:1310,0.0,46.11,0.97,20.14,10.55,3.59,0.0
20231026:1410,4.68,72.18,1.54,14.01,10.63,2.69,0.0
20231026:1510,0.0,9.95,0.21,6.42,10.54,2.14,0.0
20231026:1610,0.0,0.0,0.0,0.0,10.22,1.59,0.0
20231026:1710,0.0,0.0,0.0,0.0,9.6,1.31,0.0
20231026:1810,0.0,0.0,0.0,0.0,8.61,1.31,0.0
20231026:1910,0.0,0.0,0.0,0.0,7.81,1.24,0.0
20231026:2010,0.0,0.0,0.0,0.0,7.7,1.1,0.0
20231026:2110,0.0,0.0,0.0,0.0,8.65,0.55,0.0
20231026:2210,0.0,0.0,0.0,0.0,8.36,0.07,0.0
20231026:2310,0.0,0.0,0.0,0.0,8.04,0.48,0.0
20231027:0010,0.0,0.0,0.0,0.0,7.4,0.83,0.0
20231027:0110,0.0,0.0,0.0,0.0,6.92,0.97,0.0
20231027:0210,0.0,0.0,0.0,0.0,7.39,0.83,0.0
20231027:0310,0.0,0.0,0.0,0.0,7.52,0.97,0.0
20231027:0410,0.0,0.0,0.0,0.0,7.82,1.03,0.0
20231027:0510,0.0,0.0,0.0,0.0,8.19,1.24,0.0
20231027:0610,0.0,0.0,0.0,0.0,8.37,1.38,0.0
20231027:0710,0.0,28.93,0.61,8.93,7.81,0.76,0.0
20231027:0810,0.0,34.36,0.72,16.04,8.32,0.76,0.0
20231027:0910,0.0,63.29,1.33,21.53,9.27,0.97,0.0
20231027:1010,0.0,48.82,1.03,24.89,9.72,1.1,0.0
20231027:1110,0.0,37.07,0.78,25.74,10.06,1.17,0.0
20231027:1210,4.1,127.23,2.71,23.98,10.12,1.24,0.0
20231027:1310,0.0,37.97,0.8,19.82,10.21,1.1,0.0
20231027:1410,0.0,20.8,0.44,13.7,10.13,1.03,0.0
20231027:1510,0.0,7.23,0.15,6.13,9.91,1.17,0.0
20231027:1610,0.0,0.0,0.0,0.0,9.54,1.52,0.0
20231027:1710,0.0,0.0,0.0,0.0,9.34,1.93,0.0
20231027:1810,0.0,0.0,0.0,0.0,9.28,2.62,0.0
20231027:1910,0.0,0.0,0.0,0.0,9.6,3.86,0.0
20231027:2010,0.0,0.0,0.0,0.0,9.46,3.59,0.0
20231027:2110,0.0,0.0,0.0,0.0,9.24,3.59,0.0
20231027:2210,0.0,0.0,0.0,0.0,8.87,3.59,0.0
20231027:2310,0.0,0.0,0.0,0.0,8.76,3.31,0.0
20231028:0010,0.0,0.0,0.0,0.0,8.42,3.03,0.0
20231028:0110,0.0,0.0,0.0,0.0,8.22,2.69,0.0
20231028:0210,0.0,0.0,0.0,0.0,8.03,2.41,0.0
20231028:0310,0.0,0.0,0.0,0.0,8.01,2.28,0.0
20231028:0410,0.0,0.0,0.0,0.0,8.2,2.14,0.0
20231028:0510,0.0,0.0,0.0,0.0,8.41,2.07,0.0
20231028:0610,0.0,0.0,0.0,0.0,8.76,2.48,0.0
20231028:0710,27.36,58.18,1.28,8.65,8.47,2.14,0.0
20231028:0810,0.0,43.4,0.91,15.74,9.1,2.69,0.0
20231028:0910,43.07,153.63,3.43,21.21,9.69,3.24,0.0
20231028:1010,0.0,116.63,2.46,24.55,10.65,5.1,0.0
20231028:1110,0.0,80.47,1.7,25.4,11.26,4.48,0.0
20231028:1210,62.06,181.43,4.12,23.64,11.58,4.41,0.0
20231028:1310,0.0,54.25,1.14,19.5,11.28,4.21,0.0
20231028:1410,0.0,61.48,1.3,13.4,11.34,4.41,0.0
20231028:1510,0.0,23.51,0.5,5.84,11.08,3.79,0.0
20231028:1610,0.0,0.0,0.0,0.0,10.32,2.9,0.0
20231028:1710,0.0,0.0,0.0,0.0,9.92,2.9,0.0
20231028:1810,0.0,0.0,0.0,0.0,9.43,2.97,0.0
20231028:1910,0.0,0.0,0.0,0.0,8.93,2.76,0.0
20231028:2010,0.0,0.0,0.0,0.0,8.63,2.83,0.0
20231028:2110,0.0,0.0,0.0,0.0,8.73,2.76,0.0
20231028:2210,0.0,0.0,0.0,0.0,8.77,2.55,0.0
20231028:2310,0.0,0.0,0.0,0.0,8.73,2.76,0.0
20231029:0010,0.0,0.0,0.0,0.0,9.01,2.55,0.0
20231029:0110,0.0,0.0,0.0,0.0,9.43,2.69,0.0
20231029:0210,0.0,0.0,0.0,0.0,9.92,3.03,0.0
20231029:0310,0.0,0.0,0.0,0.0,10.17,3.45,0.0
20231029:0410,0.0,0.0,0.0,0.0,10.45,3.59,0.0
20231029:0510,0.0,0.0,0.0,0.0,10.68,3.72,0.0
20231029:0610,0.0,0.0,0.0,0.0,10.79,3.93,0.0
20231029:0710,3.13,36.64,0.78,8.37,11.32,5.45,0.0
20231029:0810,0.0,34.36,0.72,15.45,11.95,5.86,0.0
20231029:0910,0.0,41.59,0.88,20.9,12.29,5.59,0.0
20231029:1010,123.12,202.31,4.82,24.23,13.02,5.24,0.0
20231029:1110,74.22,194.96,4.46,25.07,13.88,5.17,0.0
20231029:1210,0.0,39.78,0.84,23.32,14.28,5.59,0.0
20231029:1310,0.0,24.41,0.51,19.18,14.04,5.45,0.0
20231029:1410,0.0,15.37,0.32,13.1,13.31,4.28,0.0
20231029:1510,0.0,17.18,0.36,5.56,13.05,3.93,0.0
20231029:1610,0.0,0.0,0.0,0.0,12.85,4.34,0.0
20231029:1710,0.0,0.0,0.0,0.0,12.57,5.66,0.0
20231029:1810,0.0,0.0,0.0,0.0,12.35,5.86,0.0
20231029:1910,0.0,0.0,0.0,0.0,12.43,5.1,0.0
20231029:2010,0.0,0.0,0.0,0.0,12.0,4.9,0.0
20231029:2110,0.0,0.0,0.0,0.0,11.54,4.69,0.0
20231029:2210,0.0,0.0,0.0,0.0,11.39,4.83,0.0
20231029:2310,0.0,0.0,0.0,0.0,11.38,4.97,0.0
20231030:0010,0.0,0.0,0.0,0.0,11.35,4.97,0.0
20231030:0110,0.0,0.0,0.0,0.0,11.25,4.76,0.0
20231030:0210,0.0,0.0,0.0,0.0,11.11,4.41,0.0
20231030:0310,0.0,0.0,0.0,0.0,11.0,4.21,0.0
20231030:0410,0.0,0.0,0.0,0.0,10.96,4.07,0.0
20231030:0510,0.0,0.0,0.0,0.0,10.89,3.79,0.0
20231030:0610,0.0,0.0,0.0,0.0,10.64,3.38,0.0
20231030:0710,0.0,8.14,0.17,8.09,10.73,3.72,0.0
20231030:0810,0.0,65.1,1.37,15.15,11.18,3.93,0.0
20231030:0910,88.05,166.8,3.87,20.58,11.67,4.07,0.0
20231030:1010,267.55,215.27,5.81,23.9,12.25,3.79,0.0
20231030:1110,0.0,75.95,1.6,24.74,12.98,3.24,0.0
20231030:1210,0.0,98.55,2.08,22.99,13.95,3.24,0.0
20231030:1310,24.38,125.04,2.74,18.87,14.77,3.1,0.0
20231030:1410,2.51,62.78,1.33,12.8,14.93,2.69,0.0
20231030:1510,7.7,26.23,0.57,5.28,14.45,2.34,0.0
20231030:1610,0.0,0.0,0.0,0.0,13.32,2.14,0.0
20231030:1710,0.0,0.0,0.0,0.0,12.66,2.28,0.0
20231030:1810,0.0,0.0,0.0,0.0,12.29,2.34,0.0
20231030:1910,0.0,0.0,0.0,0.0,11.99,1.86,0.0
20231030:2010,0.0,0.0,0.0,0.0,11.42,1.31,0.0
20231030:2110,0.0,0.0,0.0,0.0,11.34,0.83,0.0
20231030:2210,0.0,0.0,0.0,0.0,11.8,0.21,0.0
20231030:2310,0.0,0.0,0.0,0.0,11.65,0.41,0.0
20231031:0010,0.0,0.0,0.0,0.0,10.45,1.38,0.0
20231031:0110,0.0,0.0,0.0,0.0,10.9,1.86,0.0
20231031:0210,0.0,0.0,0.0,0.0,11.58,3.24,0.0
20231031:0310,0.0,0.0,0.0,0.0,11.58,4.34,0.0
20231031:0410,0.0,0.0,0.0,0.0,11.24,5.1,0.0
20231031:0510,0.0,0.0,0.0,0.0,10.85,5.38,0.0
20231031:0610,0.0,0.0,0.0,0.0,10.16,5.52,0.0
20231031:0710,29.82,53.38,1.16,7.82,9.9,5.59,0.0
20231031:0810,12.38,90.06,1.94,14.86,9.89,5.52,0.0
20231031:0910,0.0,62.39,1.31,20.27,9.9,5.17,0.0
20231031:1010,0.0,81.37,1.72,23.58,10.13,5.52,0.0
20231031:1110,262.5,221.48,5.91,24.41,10.57,6.14,0.0
20231031:1210,19.18,145.6,3.16,22.67,11.01,5.79,0.0
20231031:1310,47.12,137.51,3.09,18.56,11.48,5.93,0.0
20231031:1410,2.56,62.8,1.33,12.51,11.66,5.72,0.0
20231031:1510,0.0,7.23,0.15,5.01,11.32,4.28,0.0
20231031:1610,0.0,0.0,0.0,0.0,10.79,3.93,0.0
20231031:1710,0.0,0.0,0.0,0.0,10.1,3.59,0.0
20231031:1810,0.0,0.0,0.0,0.0,9.72,3.38,0.0
20231031:1910,0.0,0.0,0.0,0.0,9.56,3.66,0.0
20231031:2010,0.0,0.0,0.0,0.0,9.16,3.24,0.0
20231031:2110,0.0,0.0,0.0,0.0,8.66,2.97,0.0
20231031:2210,0.0,0.0,0.0,0.0,8.17,2.69,0.0
20231031:2310,0.0,0.0,0.0,0.0,7.98,2.0,0.0
20231101:0010,0.0,0.0,0.0,0.0,8.01,2.28,0.0
20231101:0110,0.0,0.0,0.0,0.0,8.21,3.03,0.0
20231101:0210,0.0,0.0,0.0,0.0,8.74,3.38,0.0
20231101:0310,0.0,0.0,0.0,0.0,9.03,3.03,0.0
20231101:0410,0.0,0.0,0.0,0.0,8.98,2.76,0.0
20231101:0510,0.0,0.0,0.0,0.0,9.14,2.9,0.0
20231101:0610,0.0,0.0,0.0,0.0,9.32,2.97,0.0
20231101:0710,6.83,41.07,0.88,7.54,9.07,2.69,0.0
20231101:0810,0.0,17.18,0.36,14.57,9.82,2.83,0.0
20231101:0910,2.25,102.53,2.17,19.96,10.62,3.72,0.0
20231101:1010,47.25,169.98,3.79,23.26,11.09,4.34,0.0
20231101:1110,69.95,187.95,4.27,24.09,11.64,3.86,0.0
20231101:1210,0.0,82.28,1.73,22.35,12.26,3.93,0.0
20231101:1310,22.72,120.21,2.63,18.26,13.05,4.34,0.0
20231101:1410,0.0,54.25,1.14,12.23,13.12,3.66,0.0
20231101:1510,4.24,22.14,0.48,4.74,12.78,3.31,0.0
20231101:1610,0.0,0.0,0.0,0.0,11.83,2.9,0.0
20231101:1710,0.0,0.0,0.0,0.0,11.39,3.24,0.0
20231101:1810,0.0,0.0,0.0,0.0,11.44,3.52,0.0
20231101:1910,0.0,0.0,0.0,0.0,11.66,3.66,0.0
20231101:2010,0.0,0.0,0.0,0.0,11.71,3.79,0.0
20231101:2110,0.0,0.0,0.0,0.0,11.77,4.14,0.0
20231101:2210,0.0,0.0,0.0,0.0,11.27,4.28,0.0
20231101:2310,0.0,0.0,0.0,0.0,10.55,4.28,0.0
20231102:0010,0.0,0.0,0.0,0.0,10.03,4.07,0.0
20231102:0110,0.0,0.0,0.0,0.0,9.41,3.59,0.0
20231102:0210,0.0,0.0,0.0,0.0,8.77,3.24,0.0
20231102:0310,0.0,0.0,0.0,0.0,8.36,3.38,0.0
20231102:0410,0.0,0.0,0.0,0.0,8.1,3.31,0.0
20231102:0510,0.0,0.0,0.0,0.0,7.88,3.31,0.0
20231102:0610,0.0,0.0,0.0,0.0,8.19,3.72,0.0
20231102:0710,0.0,14.47,0.3,7.27,9.08,4.41,0.0
20231102:0810,0.0,54.25,1.14,14.28,9.91,5.17,0.0
20231102:0910,0.0,43.4,0.91,19.66,10.9,6.28,0.0
20231102:1010,0.0,35.26,0.74,22.94,11.49,6.41,0.0
20231102:1110,0.0,103.98,2.19,23.77,11.97,6.34,0.0
20231102:1210,0.0,66.0,1.39,22.04,12.17,4.76,0.0
20231102:1310,0.0,22.6,0.48,17.96,12.34,4.41,0.0
20231102:1410,0.0,48.82,1.03,11.95,12.43,5.59,0.0
20231102:1510,0.0,4.52,0.1,4.48,12.01,4.83,0.0
20231102:1610,0.0,0.0,0.0,0.0,11.69,4.55,0.0
20231102:1710,0.0,0.0,0.0,0.0,11.51,4.69,0.0
20231102:1810,0.0,0.0,0.0,0.0,11.22,4.34,0.0
20231102:1910,0.0,0.0,0.0,0.0,10.33,4.62,0.0
20231102:2010,0.0,0.0,0.0,0.0,10.21,4.28,0.0
20231102:2110,0.0,0.0,0.0,0.0,9.94,4.07,0.0
20231102:2210,0.0,0.0,0.0,0.0,9.71,4.07,0.0
20231102:2310,0.0,0.0,0.0,0.0,9.32,3.93,0.0
20231103:0010,0.0,0.0,0.0,0.0,8.82,3.86,0.0
20231103:0110,0.0,0.0,0.0,0.0,8.07,4.07,0.0
20231103:0210,0.0,0.0,0.0,0.0,7.4,3.79,0.0
20231103:0310,0.0,0.0,0.0,0.0,6.79,3.52,0.0
20231103:0410,0.0,0.0,0.0,0.0,6.23,3.38,0.0
20231103:0510,0.0,0.0,0.0,0.0,6.31,4.07,0.0
20231103:0610,0.0,0.0,0.0,0.0,6.54,4.41,0.0
20231103:0710,200.44,66.23,1.73,7.0,6.19,3.24,0.0
20231103:0810,290.6,127.16,3.74,13.99,7.11,3.1,0.0
20231103:0910,131.26,171.02,4.06,19.36,8.51,5.79,0.0
20231103:1010,635.0,139.5,7.13,22.63,9.35,6.0,0.0
20231103:1110,254.83,217.88,5.7,23.45,10.01,5.31,0.0
20231103:1210,303.06,201.14,5.6,21.73,10.42,4.48,0.0
20231103:1310,44.24,132.64,2.95,17.67,10.36,3.93,0.0
20231103:1410,27.06,81.8,1.79,11.67,10.32,3.72,0.0
20231103:1510,0.0,9.04,0.19,4.22,9.85,3.03,0.0
20231103:1610,0.0,0.0,0.0,0.0,9.12,2.9,0.0
20231103:1710,0.0,0.0,0.0,0.0,8.61,2.97,0.0
20231103:1810,0.0,0.0,0.0,0.0,8.0,2.97,0.0
20231103:1910,0.0,0.0,0.0,0.0,7.12,3.45,0.0
20231103:2010,0.0,0.0,0.0,0.0,6.81,3.59,0.0
20231103:2110,0.0,0.0,0.0,0.0,6.72,3.72,0.0
20231103:2210,0.0,0.0,0.0,0.0,6.29,3.66,0.0
20231103:2310,0.0,0.0,0.0,0.0,5.92,3.45,0.0
20231104:0010,0.0,0.0,0.0,0.0,5.66,3.45,0.0
20231104:0110,0.0,0.0,0.0,0.0,5.42,3.52,0.0
20231104:0210,0.0,0.0,0.0,0.0,5.31,3.66,0.0
20231104:0310,0.0,0.0,0.0,0.0,5.23,3.86,0.0
20231104:0410,0.0,0.0,0.0,0.0,5.09,4.07,0.0
20231104:0510,0.0,0.0,0.0,0.0,5.24,4.21,0.0
20231104:0610,0.0,0.0,0.0,0.0,5.5,4.28,0.0
20231104:0710,105.57,64.03,1.39,6.73,6.28,4.69,0.0
20231104:0810,42.19,102.58,2.27,13.7,6.74,4.07,0.0
20231104:0910,214.3,177.37,4.52,19.06,7.29,4.69,0.0
20231104:1010,207.85,205.98,5.16,22.32,8.18,5.66,0.0
20231104:1110,45.78,171.69,3.81,23.14,8.8,5.86,0.0
20231104:1210,2.22,112.47,2.38,21.43,9.69,5.52,0.0
20231104:1310,172.09,160.12,3.96,17.38,10.0,4.9,0.0
20231104:1410,27.58,78.18,1.72,11.4,9.68,4.21,0.0
20231104:1510,0.0,3.62,0.08,3.96,9.19,4.41,0.0
20231104:1610,0.0,0.0,0.0,0.0,8.33,4.76,0.0
20231104:1710,0.0,0.0,0.0,0.0,7.85,5.17,0.0
20231104:1810,0.0,0.0,0.0,0.0,7.51,5.52,0.0
20231104:1910,0.0,0.0,0.0,0.0,7.53,5.59,0.0
20231104:2010,0.0,0.0,0.0,0.0,7.62,5.45,0.0
20231104:2110,0.0,0.0,0.0,0.0,8.04,5.38,0.0
20231104:2210,0.0,0.0,0.0,0.0,8.36,5.17,0.0
20231104:2310,0.0,0.0,0.0,0.0,8.46,5.1,0.0
20231105:0010,0.0,0.0,0.0,0.0,8.39,4.97,0.0
20231105:0110,0.0,0.0,0.0,0.0,8.68,4.76,0.0
20231105:0210,0.0,0.0,0.0,0.0,8.85,4.9,0.0
20231105:0310,0.0,0.0,0.0,0.0,8.63,4.34,0.0
20231105:0410,0.0,0.0,0.0,0.0,8.5,4.07,0.0
20231105:0510,0.0,0.0,0.0,0.0,8.59,4.21,0.0
20231105:0610,0.0,0.0,0.0,0.0,8.5,4.48,0.0
20231105:0710,0.0,9.95,0.21,6.46,8.47,4.62,0.0
20231105:0810,0.0,49.73,1.05,13.42,8.75,4.69,0.0
20231105:0910,0.0,44.3,0.93,18.76,9.15,4.62,0.0
20231105:1010,149.6,193.75,4.65,22.01,9.67,4.9,0.0
20231105:1110,0.0,83.18,1.75,22.83,10.1,5.45,0.0
20231105:1210,38.1,150.85,3.33,21.13,10.22,5.72,0.0
20231105:1310,31.03,119.53,2.63,17.1,10.27,5.72,0.0
20231105:1410,0.0,40.69,0.86,11.14,10.32,5.52,0.0
20231105:1510,26.43,22.54,0.51,3.71,9.87,5.59,0.0
20231105:1610,0.0,0.0,0.0,0.0,9.4,5.59,0.0
20231105:1710,0.0,0.0,0.0,0.0,9.24,5.79,0.0
20231105:1810,0.0,0.0,0.0,0.0,9.09,6.28,0.0
20231105:1910,0.0,0.0,0.0,0.0,8.85,6.69,0.0
20231105:2010,0.0,0.0,0.0,0.0,8.72,7.17,0.0
20231105:2110,0.0,0.0,0.0,0.0,8.61,7.03,0.0
20231105:2210,0.0,0.0,0.0,0.0,8.77,6.9,0.0
20231105:2310,0.0,0.0,0.0,0.0,8.54,6.62,0.0
20231106:0010,0.0,0.0,0.0,0.0,8.44,6.28,0.0
20231106:0110,0.0,0.0,0.0,0.0,8.69,6.0,0.0
20231106:0210,0.0,0.0,0.0,0.0,8.78,5.93,0.0
20231106:0310,0.0,0.0,0.0,0.0,8.59,5.79,0.0
20231106:0410,0.0,0.0,0.0,0.0,8.42,5.66,0.0
20231106:0510,0.0,0.0,0.0,0.0,8.68,5.59,0.0
20231106:0610,0.0,0.0,0.0,0.0,8.66,5.72,0.0
20231106:0710,64.81,52.75,1.11,6.19,8.47,5.59,0.0
20231106:0810,2.73,67.37,1.43,13.14,8.85,5.59,0.0
20231106:0910,441.03,149.99,5.34,18.46,9.29,5.93,0.0
20231106:1010,469.03,180.29,6.25,21.71,9.71,6.14,0.0
20231106:1110,239.91,209.01,5.37,22.53,10.52,6.83,0.0
20231106:1210,405.22,180.57,5.79,20.84,10.78,6.21,0.0
20231106:1310,118.44,147.22,3.47,16.82,11.15,6.07,0.0
20231106:1410,20.07,70.13,1.52,10.88,11.09,5.31,0.0
20231106:1510,16.88,19.64,0.44,3.47,10.58,4.76,0.0
20231106:1610,0.0,0.0,0.0,0.0,9.76,4.48,0.0
20231106:1710,0.0,0.0,0.0,0.0,9.09,4.41,0.0
20231106:1810,0.0,0.0,0.0,0.0,8.66,4.41,0.0
20231106:1910,0.0,0.0,0.0,0.0,8.81,4.41,0.0
20231106:2010,0.0,0.0,0.0,0.0,8.55,4.48,0.0
20231106:2110,0.0,0.0,0.0,0.0,8.28,4.76,0.0
20231106:2210,0.0,0.0,0.0,0.0,8.24,4.76,0.0
20231106:2310,0.0,0.0,0.0,0.0,8.1,4.62,0.0
20231107:0010,0.0,0.0,0.0,0.0,8.01,4.48,0.0
20231107:0110,0.0,0.0,0.0,0.0,7.86,4.34,0.0
20231107:0210,0.0,0.0,0.0,0.0,7.4,4.21,0.0
20231107:0310,0.0,0.0,0.0,0.0,7.58,4.21,0.0
20231107:0410,0.0,0.0,0.0,0.0,7.94,4.28,0.0
20231107:0510,0.0,0.0,0.0,0.0,7.97,4.14,0.0
20231107:0610,0.0,0.0,0.0,0.0,8.01,4.14,0.0
20231107:0710,58.9,49.63,1.03,5.93,7.81,4.14,0.0
20231107:0810,38.8,93.58,2.06,12.86,8.0,4.55,0.0
20231107:0910,0.0,58.77,1.24,18.17,8.27,5.1,0.0
20231107:1010,0.0,57.86,1.22,21.41,9.2,5.72,0.0
20231107:1110,0.0,47.02,0.99,22.23,9.47,5.03,0.0
20231107:1210,0.0,29.84,0.63,20.55,9.67,4.69,0.0
20231107:1310,0.0,61.48,1.3,16.55,9.68,4.69,0.0
20231107:1410,93.57,92.83,2.12,10.62,9.2,4.28,0.0
20231107:1510,18.03,17.79,0.4,3.23,8.82,4.0,0.0
20231107:1610,0.0,0.0,0.0,0.0,8.04,3.59,0.0
20231107:1710,0.0,0.0,0.0,0.0,7.52,3.59,0.0
20231107:1810,0.0,0.0,0.0,0.0,7.17,3.59,0.0
20231107:1910,0.0,0.0,0.0,0.0,7.03,3.59,0.0
20231107:2010,0.0,0.0,0.0,0.0,6.81,3.66,0.0
20231107:2110,0.0,0.0,0.0,0.0,6.42,3.66,0.0
20231107:2210,0.0,0.0,0.0,0.0,6.38,3.86,0.0
20231107:2310,0.0,0.0,0.0,0.0,6.46,4.07,0.0
20231108:0010,0.0,0.0,0.0,0.0,6.83,4.34,0.0
20231108:0110,0.0,0.0,0.0,0.0,7.01,4.48,0.0
20231108:0210,0.0,0.0,0.0,0.0,7.02,4.34,0.0
20231108:0310,0.0,0.0,0.0,0.0,7.09,4.55,0.0
20231108:0410,0.0,0.0,0.0,0.0,7.09,4.76,0.0
20231108:0510,0.0,0.0,0.0,0.0,7.19,4.83,0.0
20231108:0610,0.0,0.0,0.0,0.0,7.11,4.76,0.0
20231108:0710,39.39,40.28,0.88,5.67,6.97,4.97,0.0
20231108:0810,45.1,94.23,2.08,12.59,7.15,5.31,0.0
20231108:0910,107.38,154.16,3.56,17.89,7.65,5.17,0.0
20231108:1010,149.49,187.82,4.48,21.11,8.18,5.79,0.0
20231108:1110,249.01,205.45,5.3,21.94,8.89,6.14,0.0
20231108:1210,0.0,94.03,1.98,20.27,9.35,6.07,0.0
20231108:1310,17.35,104.74,2.27,16.28,9.34,5.24,0.0
20231108:1410,316.15,86.3,2.92,10.37,9.17,4.48,0.0
20231108:1510,0.0,7.23,0.15,3.0,8.88,4.55,0.0
20231108:1610,0.0,0.0,0.0,0.0,7.93,4.07,0.0
20231108:1710,0.0,0.0,0.0,0.0,7.32,3.93,0.0
20231108:1810,0.0,0.0,0.0,0.0,6.98,3.86,0.0
20231108:1910,0.0,0.0,0.0,0.0,6.73,3.93,0.0
20231108:2010,0.0,0.0,0.0,0.0,6.61,3.93,0.0
20231108:2110,0.0,0.0,0.0,0.0,6.83,4.0,0.0
20231108:2210,0.0,0.0,0.0,0.0,6.78,3.86,0.0
20231108:2310,0.0,0.0,0.0,0.0,6.84,3.86,0.0
20231109:0010,0.0,0.0,0.0,0.0,6.79,4.07,0.0
20231109:0110,0.0,0.0,0.0,0.0,6.6,4.0,0.0
20231109:0210,0.0,0.0,0.0,0.0,6.38,3.66,0.0
20231109:0310,0.0,0.0,0.0,0.0,6.51,3.79,0.0
20231109:0410,0.0,0.0,0.0,0.0,6.85,4.0,0.0
20231109:0510,0.0,0.0,0.0,0.0,7.21,4.21,0.0
20231109:0610,0.0,0.0,0.0,0.0,7.37,4.34,0.0
20231109:0710,4.56,24.99,0.53,5.41,7.09,4.69,0.0
20231109:0810,51.62,93.96,2.08,12.32,7.46,4.76,0.0
20231109:0910,0.0,78.66,1.66,17.6,7.85,5.1,0.0
20231109:1010,51.1,155.85,3.47,20.82,8.06,5.03,0.0
20231109:1110,0.0,47.92,1.01,21.65,8.18,4.69,0.0
20231109:1210,0.0,75.95,1.6,19.99,8.41,4.55,0.0
20231109:1310,0.0,19.89,0.42,16.02,8.43,4.41,0.0
20231109:1410,0.0,32.55,0.69,10.13,8.37,4.28,0.0
20231109:1510,0.0,4.52,0.1,2.77,8.34,3.86,0.0
20231109:1610,0.0,0.0,0.0,0.0,8.35,3.66,0.0
20231109:1710,0.0,0.0,0.0,0.0,8.29,3.31,0.0
20231109:1810,0.0,0.0,0.0,0.0,8.31,3.72,0.0
20231109:1910,0.0,0.0,0.0,0.0,8.23,3.93,0.0
20231109:2010,0.0,0.0,0.0,0.0,7.81,4.14,0.0
20231109:2110,0.0,0.0,0.0,0.0,7.56,4.34,0.0
20231109:2210,0.0,0.0,0.0,0.0,7.35,4.48,0.0
20231109:2310,0.0,0.0,0.0,0.0,7.25,4.69,0.0
20231110:0010,0.0,0.0,0.0,0.0,7.57,5.24,0.0
20231110:0110,0.0,0.0,0.0,0.0,7.92,5.17,0.0
20231110:0210,0.0,0.0,0.0,0.0,7.65,4.55,0.0
20231110:0310,0.0,0.0,0.0,0.0,6.93,3.93,0.0
20231110:0410,0.0,0.0,0.0,0.0,6.13,3.52,0.0
20231110:0510,0.0,0.0,0.0,0.0,5.8,3.38,0.0
20231110:0610,0.0,0.0,0.0,0.0,5.9,3.45,0.0
20231110:0710,9.52,27.54,0.59,5.15,6.45,3.59,0.0
20231110:0810,20.43,79.38,1.72,12.05,7.07,3.38,0.0
20231110:0910,229.91,165.17,4.19,17.32,7.73,4.83,0.0
